Transaction_Amount,Transaction_Time,Account_Age,Daily_Transaction_Count,Transaction_Latency,Average_Monthly_Spend,Credit_Score,Remaining_Balance,Account_Limit_Utilization,Merchant_Transaction_Volume,Fraud
72.78086377374086,44491.451170848035,565.1599407005733,60,431.1265247279526,1995.1059714331216,639.5860040452421,8635.273217704973,90.53690907230798,28180.460727558908,0
105.54612948549331,70328.21540313386,764.9188767627046,8,429.29488936921723,1368.1995446192595,682.748782287263,6484.19863082094,37.239908724858736,56430.3159713943,0
42.45032112888486,62394.24205295664,502.8463300633163,5,989.4902731987517,2343.2712305589394,619.3458919564719,6133.353461950171,72.58288927131427,55931.08144299469,0
118.7849009172836,53142.33657759932,824.1507845567648,2,78.41680787499857,2078.8122925503562,774.2548917714767,4748.884237482255,72.51638558191681,65357.57861917533,0
69.96806550405975,13028.499287915169,28.966745064798285,1,99.85505574411143,938.7130105619817,582.0732866954419,3323.680422329695,46.303964989900045,67438.60868886163,0
85.41531251033616,72226.00318275951,970.2734251718587,6,252.51119872195522,2109.389268562309,721.4571260322933,3320.0801910189452,82.84457556025106,47407.99595336028,0
69.91466938853016,80862.2425716321,184.27161772055572,3,824.9492007478376,1521.7227985859681,606.7261242775747,5053.18376142698,52.56481414231837,55436.23833546562,0
1055.0652985554086,11833.786697123072,929.3311674293569,1,40.95232144943015,1649.8238542745246,696.9518053739638,7204.450661982012,62.60524339377373,42276.79009672989,0
99.3251387631033,42184.033583048404,28.745250947110854,2,253.25279373696375,2050.52668639021,728.053407208944,1272.4336315074088,4.387279049791881,48045.45577018246,0
47.114453552204985,22367.987306251587,,1,230.11103588313625,2226.950549972586,702.0573576092474,6394.047541799175,69.02942208682646,47983.847809930805,0
141.12724560515946,65190.81376156878,485.67917911264664,5,399.01299387388593,2531.9413562897917,691.639986766022,7911.55720431163,65.10836097198056,46797.39847281328,0
38.957817501448886,62348.80055080608,2109.6532902661374,3,373.8554146274942,1573.609214157615,647.9343390355501,4894.967767412798,90.68157311686647,72173.45593303084,0
110.44317975023777,12172.474417282448,534.6195992567383,2,751.908727799724,2016.9244998781935,668.3463566765706,-1451.2829595340418,14.082732011399091,65915.05935599132,0
2.0164938060112263,75775.15623700545,176.0013864258412,4,589.3959440161271,1070.6983985104184,724.147717255966,4080.3919784066134,19.012973732938377,25380.81846327082,0
33.59069755507848,15636.072727699397,297.3825568129288,5,1398.4054869309412,2196.1606786120406,662.9444200136822,4398.887677644077,48.10677958730347,45042.69658145935,0
109.84306179345617,68883.17981599648,166.65012684197606,3,119.55107329229989,1801.6592844771064,778.7543723823534,4449.4026108821035,34.71527253545478,71246.61098337837,0
136.92332899977052,39483.10307185962,79.63540827366344,2,339.46582769667333,2264.1072092270965,724.527217444254,2201.9775583047353,13.994098222023766,29996.856930025853,0
108.56841405949852,28362.726163424268,104.27581593163437,6,306.59099078195766,1907.3842829122018,815.6839637496593,4341.5408866432035,15.306960803033975,30831.073460730913,0
94.21758588058798,13671.872295052048,91.63043770922631,0,71.62055742683262,1731.0484944263644,641.6898327287872,7633.717980427978,71.50701331147104,73133.642859294,0
84.94481522053556,14481.871731068779,290.495672867387,2,108.07029014524653,1868.3916070097307,562.483242694641,999.5546031425151,74.85948398038259,70400.71414284509,0
26.073900481628627,57187.34392615779,863.6523553256387,6,246.25397472245373,901.6253518616111,689.4361313989058,4690.958214299962,89.17482542193896,55170.424652965725,0
64.00778958026457,47557.18551863121,890.1290981489387,3,796.3678749578858,2366.8720078052443,643.3814235801597,4605.503374808408,31.041434450814442,29053.585410081494,0
76.96806145201063,10548.180430666505,20.55695032662419,4,97.62517869064442,2402.7855734045393,720.7859490456589,5729.054210355042,45.356734820435726,41283.28939062002,0
152.85611131094578,9737.095141871298,30.394377865827792,1,184.9908484642181,2415.6583589454594,713.261923260532,6950.956842619286,13.875112346805697,14017.680607693866,0
117.18091447842306,6247.633660369182,102.63626033216045,4,676.9859486921653,1946.3764738237876,755.479823931685,4843.291071058708,12.383866086769913,72467.05530761773,0
11.847992231863302,64261.49881307421,107.47456600217147,2,544.7763650687656,2570.7517619694077,721.473896803094,8373.96287225329,1.1193152669693007,60953.753379746166,0
116.20419846973975,61506.61216381058,,1,66.15272486370792,1645.8827861328814,624.8032555596275,3726.2524869579775,16.93786141378816,56544.24067705743,0
80.74588597918418,5048.437609835293,,2,1726.2901984661626,1505.521420596528,702.0027894347828,8607.329017778358,27.983035290490033,33058.258174444585,0
66.15389998470206,48407.33453157846,323.41395460915555,3,96.12162193109124,2357.017906299432,747.618169019054,4643.076519142371,56.53134112034876,40755.36546076662,0
130.5838144420434,7316.019812968408,315.04405616136125,3,38.02412704620123,1722.8749980534444,752.8318785361927,2891.648159131773,62.131517852268004,60453.91037056857,0
151.54997612479755,78083.63458061256,286.1645814602537,3,217.661879439362,2822.6658242109074,699.5117934337119,2265.3503368015117,54.75222890278418,38092.40596561598,0
146.56400595580993,78374.94501716344,150.9294092331646,4,16.094471090202955,2588.4274612582535,688.270569020832,6395.547871865514,3.2368709557765163,81669.57212731772,0
58.03912383886807,60327.33031985444,447.3902324019959,3,18.723396623549956,2021.262357414012,787.4922387935881,3533.803379701088,52.07495915497049,31222.17030422117,0
84.53938120743928,80022.72281236848,639.2920705124529,4,518.6919194302734,1403.346859872447,683.0059832810497,5815.575326895769,45.118622937394,49971.44964024862,0
116.5631715701782,70109.54182774287,155.14959486311815,3,1340.679856529432,1651.6050181490743,744.6539921469089,6534.209436888934,77.14576560872233,56810.09985954258,0
148.77725635611796,71585.73296009707,32.63701413068528,1,309.04517939261416,1905.8527468677087,764.7251077737958,3173.748036383793,90.80467490478743,34964.83287300012,0
76.04128810773551,49222.75828924223,128.2778409370705,1,215.84419897668076,3323.5355430655354,763.7712921600847,6271.597983149176,66.36475840817778,72999.47588017212,0
90.71705116680914,26443.514725877598,53.9352678487635,1,1476.4370217854364,2120.3617383127953,752.1110789555458,2386.6608525058273,71.1466998101694,44080.770484781,0
44.68325129969859,18817.843546058826,229.916097195029,4,38.05871336320267,2353.5873997654535,734.1674826730508,3086.5011249751865,38.814320030906615,62952.723249231494,0
40.18966879596646,28270.081904163482,61.87697262756063,3,384.68882352078776,1582.9320779117838,694.486905082319,6369.491784550808,59.17298966945016,63018.64516866808,0
140.6262911197099,54302.00515969496,226.83586904420807,7,174.694736599733,2045.8581128146518,738.5862354052765,6402.919534215582,54.64575755907926,14176.036345260858,0
167.81200142854115,14917.524695919268,91.15800028521566,7,288.47972028036577,1615.6560248504152,687.1547514668426,5016.361458411675,97.28679830259273,57255.392676415424,0
96.3994939209833,22346.516445464586,489.90488147625024,4,317.3875668998257,1709.4167586290218,751.969648584257,4056.5271785226687,73.24015054205653,19531.765070712234,0
150.17664489460122,40440.45854552813,10.203712414066063,4,472.6562215807169,1106.299758672993,636.0091263154757,5187.119175252959,27.668409859708664,57279.50991068971,0
118.08180125238171,20135.528512526784,295.32553526290883,3,362.2592209346156,2155.6391918516256,698.8177747235875,6017.423680577278,88.72712381697447,50554.948224094296,0
67.74401226974379,50858.81306346772,67.78532965480899,10,2656.185752149568,2360.3316917270176,665.3161820119791,4032.015789332905,53.625717819818284,22181.713126926326,0
118.0697802754207,79762.40885862689,0.3622101928340723,3,15.505345900530715,1259.829816995453,612.9889417188158,3456.503557213834,15.866028440613134,32916.091217998495,0
176.90182832329845,64634.921196750125,742.4415773317265,4,850.4453458418106,1406.9585196618164,659.6765651895172,4920.455756780421,83.36453935749155,92839.04601499936,0
98.20869804450243,57579.259462466085,406.35560764088774,2,31.404921876281207,1272.9498852379352,606.5710777840724,7728.703077661994,52.71597478116459,57138.33127827043,0
178.2321827907003,50347.135524998484,38.02809543808736,5,338.39903749636613,2003.7904075715182,672.9148801846874,3203.172590563321,7.921179819964729,75975.61067283193,0
-30.987255204487212,42158.69935981041,398.16372561322487,2,135.27286765559376,1966.741869816209,708.8679863334636,6096.481899916013,39.09204744821517,40666.34652211533,0
141.09512521876118,16119.117472434598,345.23211682100833,3,1743.5601767234,2429.0344971383297,752.4544514491754,8049.590169027804,48.76358014074951,45917.527337623316,0
104.35235341190857,77302.98334888119,234.0496015613125,2,769.1398354919148,1421.96135302559,677.4709144274219,4074.403849903636,27.691776488449694,37022.52148355699,0
85.04963247670662,21473.510573909058,198.35883105285376,3,372.88356663253654,1813.469398566433,605.6457384181343,8071.800236168696,29.34565966024063,49978.0041164992,0
104.58803882677512,7889.087022753089,796.0595329779555,4,1824.9666866920536,1617.1109659052026,687.3066051789212,-244.09594733703852,13.024542842743326,24923.23874106717,0
0.6215542699553538,64801.31148535926,102.65026465637578,2,766.5600250341968,2325.65596853097,751.2819943107346,3233.9637353362355,71.0554345715555,65145.52729231412,0
89.0164056081244,15173.182166212777,185.42474909793384,5,1821.187760094718,1990.4646679258055,607.2516955084242,6919.215547888101,5.341430055662699,60672.96623254498,0
117.85562857558732,32131.81436035761,145.6927277203531,3,731.6039097751628,1716.815626603589,658.3829138755023,2349.6480125075955,28.24988710810077,45958.73258767994,0
173.89470223707582,2443.8178043406483,538.3427037138849,3,48.53786981246525,1600.653204161016,690.0009236613498,6734.90433388664,21.151909863019203,45269.0871575963,0
74.08648908631763,11842.670235494714,906.1100323072933,4,574.7449661682813,2181.0984820817143,615.2055817618843,5775.394574905553,44.86066120264318,48265.58733576168,0
59.57531985534062,14964.793697656403,691.9179809151882,4,2357.7977674904178,2549.1071841893445,661.8556086837357,7173.943167007436,78.58685316337694,46825.368766777385,0
74.91214782077317,4701.035037615375,,4,144.61811600951572,2168.6075248137677,768.3549547241419,2225.94542182586,29.88378075695801,67914.07556031889,0
145.7701058851037,56735.16105221382,,0,944.267826529441,1827.7556921383161,734.1591354841379,6396.836204510447,87.30332622257971,86180.80269387827,0
116.43755548298422,72317.47355738933,435.9923727481186,2,122.46948759773477,1305.9013494140931,641.6706888831991,4457.486364512382,86.71277348094462,37445.10224179941,0
73.51198981164806,32254.4511100173,507.5392287111482,6,361.1477425374766,2641.7462436741853,739.0429118206114,7141.2791553748175,40.76771234137866,80385.9483986145,0
125.6633716556678,75563.40758845254,1482.9926506167938,2,53.07825793733427,1997.676324078549,712.8949599460022,3694.7231150641346,82.91553910413218,46548.63362011808,0
104.85387746740201,18433.144041994932,2.5605974291355804,4,249.84236044397755,2364.875759316568,787.9372494250498,4115.338057369432,29.956797013636137,13516.229834578437,0
148.43224952664445,28113.73259569109,366.91775758593974,3,898.2724913224081,2367.65163960444,704.493904013126,7096.959648473256,25.861870661330123,63520.14155423332,0
64.89734530613238,13023.676197892948,490.24091869052165,4,27.79479382919598,2505.8830031332886,655.0261376561559,,86.94070034658297,35873.53293089733,0
83.61689267011158,53616.31448420148,912.1091405624932,3,231.5710155008317,2768.9371701705486,636.5954527742,6355.981253296065,67.40652533335756,54754.515697102055,0
80.39459234339212,36276.732651194514,785.7806806200687,2,596.1498473734888,844.3094904374625,716.3217594344699,5858.955422044196,24.398203153481123,7290.819816072835,0
26.82425259339408,52987.68116714004,673.3926697465903,2,1780.373444393288,2078.7783482281934,695.2803510216374,7319.982644342094,2.566290125131987,47895.56772156691,0
114.8060138532288,65808.71182605746,1063.9433724635687,1,168.90213531056045,2587.3006734853534,721.8629223044269,4018.6055663568022,74.9545383967585,83425.07921486122,0
113.05276360899447,47148.74058524675,281.3593523988349,3,114.07919432565902,2021.962545586601,662.7241363771388,3299.5658083528288,31.158916044180664,31293.558995422427,0
100.25567283212304,54227.26266351447,2.534614927141458,1,136.64543881360368,2135.527605076014,733.2188040985233,3396.084412862926,9.755666508704708,54564.45046547665,0
88.27064333124265,80805.62716367036,,6,162.14796393327447,2019.7005349731994,758.8948197183145,,28.84344147344834,59135.19133315439,0
29.23146289747929,25839.156350204044,,1,610.1998416306883,1907.8002901981317,710.2336932673693,5294.848759478287,43.342673454645364,43146.38865029871,0
78.96773386173204,31031.76429797355,208.56519846889438,0,3972.5774631508693,1439.9145572269363,749.816491313064,4224.06831120267,21.827003297459,64876.11174361173,0
82.86427417366153,62009.57045168671,219.03770459679143,4,444.88748403747076,1734.1600351655488,714.9389673453215,,6.008463963913091,59149.534227553784,0
59.886136538919054,52816.79667358541,186.69765089174615,1,190.00358523313187,1409.35974284132,710.9307787041759,1491.049734816253,33.335194759724416,33559.41294568783,0
91.93571441669954,15425.242952231361,911.6597036384534,4,824.5240765653823,2277.8853086445993,674.6693206700462,5309.135651180961,50.15164224713645,23722.88176706681,0
120.20254284072692,32499.12758490635,,1,103.36450199418815,2247.9297883079216,760.3868794543785,4309.274136242691,79.50738677507125,32914.73249370157,0
194.3092950605265,40421.20433397537,707.9245105702666,3,18.2842913873264,1970.812762128556,670.4198601964719,6791.988758849943,78.24433843143693,28466.129763634308,0
108.72889064159195,36235.28200046884,851.0527582949237,3,557.7243280067662,817.0056521773072,711.3548238416554,5211.62888172958,16.05559149281719,55591.182643153355,0
112.87751953613822,15402.943439024324,252.6351940935156,2,141.65791370243403,1820.528023113693,651.7883296322789,4443.57281304266,46.912789392369646,69853.8603461489,0
96.27770421169164,79870.75993016026,216.18411098390106,4,305.7331104770934,1423.3232116776635,742.0173384312378,6105.4969270288575,86.63018987023986,54930.6202696613,0
4.061439235047928,65864.34101035951,522.4529484187922,5,157.70520632225097,1471.519054959938,690.381787040199,4392.866279074335,5.077948385853103,52150.643488209855,0
98.67430622753916,41589.14389411844,449.2799252879139,1,1501.0734931924296,2117.7840610979533,725.7392003870659,6161.59080513016,48.516134971325464,89426.61015688171,0
103.01151049705132,58757.27284571068,145.37714944979905,3,247.48353932776092,2445.944882539103,636.7686623537558,,50.21875332974148,9908.818123445242,0
223.1621056242643,77525.22287250908,39.49146052401962,6,357.69231080565675,2668.9658682548643,652.442412779561,4470.922901799816,82.94594606703957,47035.51323151025,0
90.38195176094388,11765.445900039753,112.30465410594056,1,160.60452329071967,2164.812381106413,661.6365007093791,4415.104761842568,49.718271263149994,70495.30701301435,0
115.07736711668062,21632.231581082873,51.26240940021871,3,53.20103887259044,2719.356157343932,712.7056083807087,7859.74140870148,10.123446525848811,48630.56352288455,0
98.26441151473783,46889.38776297413,,1,431.14868156291715,1348.314338015324,706.3532555768769,4809.3281454818825,68.98902584174631,51014.07865444972,0
41.5660981190234,69034.49608484379,110.80294143081048,3,1218.2686410803744,1566.4699844001907,685.536110143876,2995.2785024851228,56.82437874804273,36968.41625586906,0
157.14114072575103,3132.422966147966,370.5896877980004,4,260.024051886008,1957.27256949584,663.8830506485851,5600.734542639742,46.70153947670843,68563.49112912657,0
137.5966516343387,85019.16817696556,1127.8338195961198,4,911.124119932701,2324.0914649258016,634.4600307582064,7249.5343259455485,28.73314464887936,40777.436044207156,0
139.55159735215233,39303.930489039114,422.5044677036776,3,19.893574353951248,2245.539379919468,731.6058440487243,4772.604355879815,7.665784138070686,69976.2294611241,0
54.53062726026305,31037.570549716867,953.564217110754,3,161.12673766752638,2376.685923546036,649.0747776954827,3878.367288712417,91.81030245820864,80525.14076796071,0
170.13971554680495,25291.39142935629,559.5776190308193,3,84.58938770486262,2086.8187095269077,720.4314751402108,6369.891175135382,84.18811797174622,42415.37913304754,0
29.90744686038596,15064.41954103531,475.0487391798541,1,309.38471784656303,2028.8040095579697,624.7352976328687,5718.048677968226,93.98280713336538,37204.19779025026,0
129.34285469001352,68391.9857315544,195.10753618030435,2,1348.4771787381685,2820.045052537286,703.000080412709,4377.228037092763,94.06610420538112,32795.025123068845,0
209.52278129049893,82547.78383406273,143.34944089749249,4,280.5753287448143,2230.333036355403,762.0613462560059,5812.20265764162,17.354797020784872,63009.590565159095,0
50.47318374346558,35738.906818642405,683.5009784786088,2,554.7807102860128,2073.507606303062,721.1012918362816,4573.902320775444,32.15010055199484,61922.66257269139,0
71.6851135198614,82289.14802669862,860.6795892663768,5,1370.5060579938133,2032.8174418137685,704.2138764480694,9559.992418680462,47.76023797841851,55932.0313959755,0
104.98256825438206,71176.11397358695,219.46193939229778,0,267.5721866198554,1619.7098807861835,751.4289683183246,5898.802766174059,40.64368797421245,42782.088679083754,1
74.82621729419004,41562.8174139539,3.3231125360336047,3,273.19257011611523,2370.098898453662,668.7372331753522,,96.40009260811412,63177.862545104275,0
22.46682844669337,58235.86187649787,574.0623756769853,2,55.25801606453176,1438.817931187462,664.9152198756061,4623.527168462469,29.467443004305927,73791.43043431903,0
103.42814874030137,37582.633080328,122.48269277603674,5,257.5931455416971,1099.6727564216567,716.943124861053,7539.094030796279,12.112978153795362,-400.51289871998597,0
46.884814313694754,48273.70246956453,3.627032231964688,6,822.630398401678,2878.280826946264,679.5313193596289,4983.040079856812,46.45441545525358,85373.63556752796,0
1652.0804220269213,5015.203518398729,596.6644233311021,3,1117.1651464611075,2736.6587938472885,663.7440096472034,6218.642633114565,50.87479346828776,25445.45827096913,0
54.02878828830984,60157.164265966065,265.93773235660285,1,769.7025069693199,2223.345078505035,633.6253911911815,6770.05636375609,40.87776142848878,60174.750126886895,0
177.496720250877,4564.049283429412,421.88594352047573,4,4.169667766596414,2178.776760892955,647.0959527302814,5599.504534003977,78.793474226736,67387.46101654702,0
60.83733538318815,70596.13941385772,,1,74.64228279830355,1877.5755593562567,742.6279919189727,4053.7288316398813,49.39884065692575,53840.969950805375,0
83.89692418971622,71275.41470539216,284.3656072757583,4,787.7861877481284,1778.478769539438,741.1441508609435,3865.485632240553,30.571137596959574,47605.33124594299,0
140.67586086848348,20483.477644856943,255.33787328978386,1,1712.504821719972,1086.8814682118646,827.7560660446186,3171.8451602426176,48.637034852668556,34512.57102846935,0
38.456784178302236,27964.464281493143,125.349507907477,4,713.1769425742259,1467.0371531957767,754.2700736856468,289.37632204774945,89.95909764879782,58286.17416475436,0
1077.3466308785032,41585.21670743654,132.9046653389009,1,153.79013631045672,1530.2181086634241,717.8521985170544,6874.6687745987565,86.16444486745785,63398.67115814284,0
165.3571377141214,51551.6751589664,581.1880429725197,5,68.27649449329036,2029.8331418746773,746.2608299650012,4460.740143489701,65.52253877126067,53937.84686552548,0
19.62583827193862,24827.356374508516,217.56684521210815,2,1257.4219914065718,2870.1809909165418,646.6447275905718,6746.395127150604,65.08878352641923,14989.380974181571,0
109.23169292661521,51190.82536019832,65.17443296570788,5,62.57033189659353,1231.7291182452834,726.983319607345,3231.6452275855586,60.24675169927427,63575.32725205737,0
112.99413971242117,25728.803127011422,36.24441533422386,2,98.24377895843665,2304.2624454047796,693.3250893556932,5009.759154635774,22.91490156078214,47127.60695149617,0
139.09114358886552,4794.398300539642,233.74715377250445,3,544.8339179862478,2346.927124047402,812.8749540181861,5029.719282670098,61.564397709453424,48307.051521100606,0
38.1524644560959,218.38030547693313,228.27263067962284,2,126.43045437173741,1158.835534414101,761.6494264558836,4151.7835118680805,60.03411847434491,52839.037175671554,0
33.97716934578618,8739.45140415223,,1,154.9464760029029,1275.5214870529546,745.0580257532865,7064.106839411426,56.88309809002365,48298.71133527073,0
126.09707828084488,68450.46049417117,232.4664605384556,7,92.07155234149639,2121.8093299692873,653.9026498217621,6867.406823551569,80.52279929416709,20440.046039848185,0
114.8492336616593,83067.66538992032,56.52849723657347,4,1732.9473669427932,2148.3042790117006,868.4610316997695,4534.4876066705765,4.5453824572860295,41179.29341648253,0
112.52464251729383,36889.87961789734,258.7397407560749,3,80.0675334673141,2619.1896866889924,690.3414616970163,7084.078789599946,45.71175005555917,53650.435197769206,0
117.32241047484878,44295.893578075054,866.106263113206,6,1607.0837347995348,2233.548852483111,669.4987193948208,7021.808553761577,5.357916515118166,34910.91607531084,0
65.99876392107547,12687.681807944018,63.396347024048005,1,236.89047761763027,1401.317027129722,746.5973110303996,7222.628304602331,79.57875279566419,70248.75906164036,0
111.61268485805017,47609.108871565564,427.19301205221865,3,1034.1000065588337,2004.329766297692,626.5145636963731,7888.128989358107,23.30252741334633,77209.98927905646,0
1360.0526021048588,12498.183533402798,328.8852726217809,5,1797.410198689042,1639.858410891107,654.0254860294191,6625.46063349173,36.558863273773724,82214.38776138762,0
64.2824290986816,52808.91821557892,503.9384213675035,3,439.454410544879,968.6065447790961,661.5158347597408,7066.384685680303,32.796059417374245,77948.23782761922,0
193.28872555723783,80633.54887898578,59.57726479856505,3,882.2547710421276,2360.929940805626,714.1970321294559,4709.651505883865,93.7076891715084,20156.4690949265,0
123.69164604558938,16908.353795782623,1036.7937342256728,1,185.5563064818252,2293.081754525753,715.0715076465704,,33.901190511847034,51350.97191443459,0
40.43482513986757,66058.30524013362,354.0976313077247,4,289.6969332939587,1918.128463642054,669.4925951230041,5161.222532855818,5.175367562835231,68051.06773235714,0
132.82768043169148,2030.6093315031972,685.3905825492528,4,483.10019285387654,2846.5076979167734,687.3742544382591,4795.178812192438,3.758070992397178,54917.23966530696,0
51.26591648863393,32442.961650188052,103.35630587691554,5,1140.119539247296,1372.3132194047844,547.6484967916861,5893.606672715048,21.634154961076412,83047.02592930153,0
139.3542301871226,9568.671076555982,490.85859773365064,2,581.716874690645,2502.497122400297,692.4640193364291,5183.160924802543,8.958301639486788,11480.301992918947,0
157.9297789503702,30453.87815386843,554.3706729230096,2,13.407996660814641,1628.8716136994426,706.8212250329452,4922.048149371497,79.38797831512309,63665.87249580783,0
58.965884082414476,14993.589856799535,184.8944684977269,2,218.12010233001766,2240.4885888292874,753.7487604964831,8641.803445515652,67.44780558868739,26678.87119371806,0
148.16880646221608,32253.551146617472,176.81795550289667,3,1201.3631334182978,2480.9941957656292,698.6933566583525,7850.474923689867,77.5701031983263,56395.827187452254,0
120.63904634682491,36073.97044769062,391.40738609101066,3,164.84910123806833,1576.402005983883,734.738563738513,7879.620499078726,53.246150716071085,-2835.1975415492197,0
141.1030079997245,25971.07300827135,35.792780987345914,2,275.25134197467753,1694.4440244503514,687.4420264419113,,47.35533569748257,61786.85702451726,0
194.8396491326974,56732.13643447836,,2,296.1989518818448,2186.4434273486163,803.527599224312,5309.592817513426,36.197806590552474,91682.46296402291,0
87.73059419985647,79388.8172287698,15.999251682324369,2,100.66272576564381,1479.9806114567843,704.3411923631887,5938.206816263985,81.34732764823194,59363.8654560268,0
62.31319178212552,34611.44032269553,77.17927329105513,5,258.296281828588,2313.497397255294,703.1587206649654,5660.935285650567,0.17729501476602127,60798.236372859334,0
55.52427851872383,16618.44871944185,,2,1020.3424702408341,2038.322189953758,654.3833300874469,2298.8762943519678,51.55152687618112,42211.72771187357,0
59.20948575172809,23390.44630813296,37.77737444421983,3,1134.65836842797,2175.881791512155,746.8092408102577,5507.563136025927,37.37283960437321,69718.08846832904,0
96.1449145292948,73785.67115008627,1303.023362899828,4,521.7839184901173,1625.560901268671,721.1137706187192,3859.312637661825,15.409947724593776,62177.51976795952,0
117.05759874083219,49389.67209054078,740.2052018140281,2,681.301971134142,1599.6618496916549,759.2943538673501,6211.52058452953,71.17951878250005,47443.89921320916,0
113.83453996650096,39312.95319132111,359.27248712287434,1,458.87962683904254,1298.0737743342738,677.3714337371352,4563.73008943185,26.816931878760307,45318.47750481413,0
141.35916245180118,12928.612738371268,623.9951424525244,50,27.16950951655946,2136.1278547036595,709.5443318158898,2044.3514918136161,41.76911350033329,66986.60222918101,0
100.65009459389535,38856.43943917476,797.7125565723671,4,715.7897820594958,1395.6855797958094,775.4310561822182,,28.981974502325038,45634.06634143598,0
172.67670385786585,24061.70909007821,,4,3401.7809269721715,1838.6745264120805,800.9514454021362,3255.3861069478135,60.95694029079732,78048.00722846434,0
86.76715833810219,81489.29424652937,691.019792803855,3,155.12514154843774,2384.2506065502184,758.1894130818937,7880.680060426937,1.0850626221370785,43266.34308436592,0
236.00845832948093,76383.65745351918,79.07975571589948,3,2415.491364094712,2933.4228201647047,734.6328301673207,3451.038087817513,65.57003233064998,49014.921599292145,0
131.28336738825033,7249.179613956308,194.6595014909222,6,3664.421775515597,2169.3833136466574,644.2810103351279,2494.0133482923075,41.31491514077178,61648.65811167906,0
