Transaction_Amount,Transaction_Time,Merchant_ID,Card_Balance,Transaction_Type,Transaction_Method,Fraud
157.14114072575103,1.1078530108098659,319.2180005194701,42.28862991230056,5,0,0
137.5966516343387,124.08904763757403,477.29351819893503,34.03503931094396,3,0,0
139.55159735215233,18.203943844296425,343.1861224329113,51.410530980726534,3,1,0
54.53062726026305,13.352594426540458,463.39805462422026,39.25312225458079,2,1,0
170.13971554680495,10.390047792612235,392.28199704561325,64.88532096870183,3,1,0
29.90744686038596,5.747773445737529,364.2109334135154,54.53058984633741,5,0,0
129.34285469001352,47.04512339599865,207.61690816645736,41.42261321413328,2,0,0
209.52278129049893,93.31017196812343,163.07245692882094,62.75349577755529,4,0,0
50.47318374346558,16.014883580464144,,50.11910784534857,3,0,0
71.6851135198614,91.3607212802996,452.79122323157367,50.322453585349265,1,0,0
104.98256825438206,52.08366096857362,226.48936433181507,28.060476444021113,0,1,0
74.82621729419004,19.678497365516716,5.522485995135563,48.93370800822029,5,1,0
22.46682844669337,33.62814614723597,396.4729983943288,54.823169589769975,2,1,0
103.42814874030137,17.127046402785684,143.24935139567353,70.00350233297517,5,1,0
46.884814313694754,24.542502236291124,5.934044643443448,38.72159555145016,2,0,0
1008.562904992713,1.7939758696955481,,84.17162935078267,2,0,0
54.02878828830984,35.747839453223364,259.1896802196322,58.35302475243479,1,1,0
177.496720250877,1.628131003154605,342.9201624228961,27.20882185949289,2,1,1
851.4284509420843,50.96200274185148,457.4302207510943,37.32202828871665,0,1,0
83.89692418971622,52.27998272421974,271.04574123891456,71.31498746325228,5,1,0
140.67586086848348,8.117956414057806,252.0938422169039,68.64843714443592,1,1,0
38.456784178302236,11.731904480975729,146.0403985527835,50.27140222340754,4,1,0
111.37299673020647,19.693488198386383,153.29172338553636,52.24876554586778,1,0,0
165.3571377141214,27.23947822343705,398.4744909487933,32.53084589411043,0,1,0
19.62583827193862,10.163100026987495,225.06559354738258,69.82164110353013,1,2,0
109.23169292661521,26.93042951973918,82.59957809545207,35.18349369838299,1,1,0
112.99413971242117,10.605558193760626,48.1698532362473,62.67111666685126,5,1,0
139.09114358886552,1.712693037553,236.9871383140279,70.28063552997708,5,1,0
38.1524644560959,0.0759224843590053,233.01255678524748,50.72233331329264,1,0,0
33.97716934578618,3.199208623776897,327.0756808244926,64.51417049183299,2,0,0
126.09707828084488,47.142696464285194,236.0626713948252,77.71459562038541,1,1,0
114.8492336616593,97.65943600062917,72.59437636297315,54.01953198816107,4,0,0
112.52464251729383,16.704317249075118,254.39363951445827,47.37047275352081,1,0,0
117.32241047484878,21.565272004955435,,48.99720713672725,0,0,0
65.99876392107547,4.764532527990472,,38.85518145991867,4,1,0
111.61268485805017,24.0240666442022,345.18756584789674,38.5162431089469,0,0,0
114.65362366493406,4.687508042871907,297.33577321779774,56.63610145738554,4,1,0
64.2824290986816,28.341812014634936,374.54427762918954,47.54075266776073,4,2,0
1257.6590536269523,81.20792524595282,76.14953644036878,54.91353765276899,0,0,0
123.69164604558938,6.533433868924546,470.8610631160913,27.65095775221143,1,2,0
40.43482513986757,43.38944901399862,310.86224745581217,48.6107176221929,4,0,0
755.9848346952621,0.7134902937971168,423.6884977078773,65.45176775135695,2,0,0
51.26591648863393,14.123985960207586,124.05677507643756,33.21613584535973,0,1,0
139.3542301871226,3.5212557043798247,369.9670318095828,50.24789621201827,0,0,0
157.9297789503702,13.037956742704926,390.7343214626256,22.180860336523835,1,2,0
58.965884082414476,5.718000977348828,,30.418069665902394,5,0,0
148.16880646221608,14.018858529651707,,62.11491331517074,4,1,0
120.63904634682491,16.213957392740323,329.2403362478489,45.36073560030576,0,0,0
141.1030079997245,10.72559285437433,47.61043319834776,77.33109298307814,1,0,0
194.8396491326974,32.06769751963769,368.07645095853695,56.48664665636469,0,1,0
87.73059419985647,75.34443788145398,22.400493159866052,57.958934973339865,2,1,0
62.31319178212552,15.354552197617982,96.10456025929216,33.85276925157651,0,0,0
317.3433961025031,6.408540278362123,,44.223419347333206,4,0,0
964.5550157683105,9.471039450387103,50.06350987888995,39.010457269285816,2,0,0
96.1449145292948,57.724628930273894,485.9492036469182,34.01837390674122,2,0,0
117.05759874083219,25.433720082839375,434.32970852148844,59.95839689144203,3,0,0
113.83453996650096,18.209691818665192,313.5248638709615,62.967737986530196,5,1,0
141.35916245180118,4.862749030238044,409.70967037900556,55.98405791251173,2,0,0
100.65009459389535,17.920239617330136,443.90244424619436,37.5789921016102,3,1,0
172.67670385786585,9.79235452415658,130.4783491363374,54.960950526461936,4,0,1
86.76715833810219,86.02710019065509,424.85638238671044,21.309823978015153,1,1,0
236.00845832948093,64.64308986326624,98.2020980351633,69.8451390306206,0,1,0
131.28336738825033,2.6289757375059275,207.25778981025886,30.52774736543845,0,0,0
57.142122179185876,21.810644070295297,279.57155599305105,33.19311526342305,0,0,0
46.45537509694439,7.6490261099362105,357.2315905739422,51.72938404355289,2,0,0
124.12362076215926,15.86852133332233,16.04051754354149,53.062393403630686,1,2,0
88.82686073370746,62.83007699975761,145.9641969763163,48.90877102322323,4,1,0
135.7000247046046,22.492447873300787,304.65103000698474,33.348080885265546,3,1,0
123.66188122867725,12.20366772066171,,67.00021990404939,1,1,0
1025.3161998660798,6.991587901904564,387.7375027591172,24.71076198396124,3,0,0
57.660314096579754,48.331905902015905,326.1744284142074,27.750965143273326,3,1,0
24.257638765706773,29.386343577934106,117.96632540814416,48.39525842068278,0,1,0
77.67425239664894,18.937045293756917,,31.036490272334184,2,0,0
142.81993971617362,7.3572408511332155,314.8944497999382,68.33937914413889,2,0,0
110.7046872065102,12.205068241500763,225.7831965246741,32.32678046880628,4,0,0
37.7130610644006,96.44907403180733,85.30956350955798,73.35540728315468,5,0,0
682.6319134190844,22.02469687944927,163.8607284538703,65.5268324865736,0,1,0
119.26586898644183,15.359753165747696,,68.52583603261375,3,2,0
55.80712818994335,22.108084813714576,54.957854197348176,78.30658974429869,0,0,0
107.68625529727639,45.28621707938395,273.9076006133488,51.21841886143648,2,0,0
102.9104359223,12.470415386765072,382.0606683223645,34.80538106270063,2,1,0
42.85148510846884,5.906228430012301,288.15797753764053,48.454881863470376,0,0,0
117.88936801741417,26.379685166537143,413.31939110373884,41.50001591886556,1,0,0
128.03922631841172,32.827025908693976,64.65670506050023,39.36213091229416,2,1,0
154.15256215876386,37.41872932613676,218.3703170532897,52.26280155210249,4,1,0
152.69010260174514,64.10896491140436,305.0981367253915,45.3244367868838,1,1,0
31.116531602145443,13.917026461474679,338.32477891001173,38.71685473524505,5,1,0
53.108748004243864,2.350358600678792,348.19736690529004,46.31896411119113,1,1,0
125.75176336043299,95.35259713462564,,58.23467696305558,3,1,0
125.68929754561044,17.128519757019948,326.0634762858123,64.34625809889044,1,2,0
125.7523843153024,29.285801233487728,48.01981638149296,25.956141302135155,0,0,0
757.2965081049779,32.92586535569688,347.95753312354594,45.45198370507187,3,0,0
128.54452553465836,23.7237071565728,362.6665457304194,47.879851917879435,4,1,0
156.77828200902994,6.8921146074551505,496.7464872324799,32.262199666585516,4,1,0
147.70008817466012,42.21243350956893,346.98785591386184,48.20441400438951,2,1,0
132.5695625652899,48.85127947555228,343.7283674800229,52.21993414310042,1,1,0
84.23653776798272,24.15426205348186,257.891831800804,57.78251817921486,0,0,0
137.94846102466337,20.115818153265014,434.0935313839718,51.15737038447506,4,2,0
61.35873927312141,3.629056802250374,498.420546218618,36.785758850036665,4,0,0
88.15906966299956,2.6305843323574996,,80.1804504135777,1,1,0
75.73182260854483,12.445690089512844,,62.43690157432397,0,1,0
104.09370696931613,11.168722388134661,40.398458638852524,58.290796169748,0,1,0
215.73292833367543,92.15019528045663,363.6428267330842,65.07246885516405,3,0,0
6.636740370412596,45.921954960095526,354.57222272239324,53.66913757715716,4,2,0
134.31300951872566,32.35761075463341,388.00850575690646,69.29451328282933,1,0,0
19.36420644051742,21.872439766694853,63.15313881134517,50.85307925428646,4,1,0
76.40340671052833,5.494888426076158,327.2125175629456,50.02621190411276,1,0,0
154.4475298483683,115.1306737347789,,59.52842718186806,2,2,0
103.21400095477314,14.102062456508623,380.375350458014,73.64536319436385,1,0,0
46.112761103534694,3.392561689401207,120.94660306170164,72.6807292293396,0,1,0
64.2348145370016,20.42463748067413,342.30535973338493,58.89271397389993,2,1,0
133.97988744673378,62.14372773919889,148.20148054500586,57.74917787865199,1,1,0
63.481668414143165,65.48838056591727,5.488152115898138,60.44063616644729,4,0,0
110.82292947909875,0.33079454748907366,317.0455980745746,64.78431370004895,3,0,0
102.2785919951907,65.22463361089197,57.52127249630226,69.48097909119863,4,0,0
67.41998261970915,9.502379676074758,329.9864449213188,46.451238739942255,2,1,0
207.19720446626627,1.1925633854475777,462.8791147301118,69.77091934756086,2,0,0
131.69595111590056,56.474877268236945,484.65372117133404,55.14492671106959,2,0,0
-1.2571293328803534,59.82363412478176,118.72562057647868,59.76397433749925,1,1,0
109.32271573847139,27.207376334149128,404.8173605976768,70.72923982300992,0,0,0
66.9106767615806,25.630039831685632,,61.20593375136018,2,0,0
142.6216667398112,50.318701144440695,450.3280793012432,63.73993344729261,0,1,0
60.373963078364966,46.296804574647375,393.9572947460575,44.15872200076368,2,0,0
94.26317792665505,66.24702667977226,37.886936606236056,72.4746731562452,3,0,0
125.24936394902286,24.13895549180618,,60.43530066614188,4,0,0
143.2877597085061,102.93154178752145,169.32159517882738,51.89098576760747,1,0,0
39.98517964721119,166.76578005221404,392.80532934091525,66.51611580339653,3,1,0
83.27493820795257,3.7174344256665712,205.7325696159264,88.81745746640749,3,0,0
76.25273444195219,56.82248994688155,342.6096104288888,32.46613247267098,0,0,0
67.3335383713144,20.783752776803073,301.6151925396298,37.944010656150766,3,0,0
26.70371634813057,14.709439495716762,487.84372082971925,90.27957963253826,1,2,0
120.24908554804777,28.485523519579004,468.95469344400584,56.400422634565615,2,1,1
36.95580228324774,1.7277788265290626,,52.86304517947352,4,1,0
984.7169786658188,21.18460909557786,,48.26921387506752,1,1,0
745.043278508629,61.41284819555573,414.90058689662965,68.1265400145716,4,1,0
151.62326302755736,7.203408814556956,449.54399117721044,89.1687096321543,5,1,0
24.031501702299323,16.674161179313774,34.99899762446536,40.022171888999814,1,0,0
75.78829635668743,84.14388174881225,151.7373208374749,48.546849092159995,0,2,0
163.34555745933113,16.78807512550867,160.79479044329238,44.73909307148201,4,2,0
64.61652671906097,13.312193260277391,217.78852965871943,60.99297465228917,0,1,0
122.19097140731142,17.423317648094276,85.46311060699409,68.33590156475861,4,0,0
138.73170267146685,21.98489264133348,248.60673409505404,74.31399177999675,3,1,0
53.65347642109585,29.98946459123854,331.9439493219296,61.50077423930421,4,0,0
97.02373219690999,48.387237917189154,249.18459618814214,87.78999186865425,2,2,0
-62.063367003453635,18.04999548893631,,41.3787052518888,2,2,0
48.780617933285505,51.02701938468603,34.15437427713225,37.48189171350944,4,0,0
87.37159243034199,22.88911155869257,438.11767852199773,72.04016439974313,5,0,0
37.61084090175753,12.396474992295952,469.5955268584331,51.84248479394505,3,1,0
181.62056519658177,32.184023244777066,309.33580463520565,29.360895148770787,2,0,0
28.492931101968367,37.945913414842224,440.81410831981157,45.25905542543826,0,0,0
77.99777566515081,24.496686229059655,66.591562307458,53.83487981145911,1,0,0
106.53702886430457,1.7484233915174903,398.9270111180788,40.306276431389676,5,1,0
172.06366445330576,5.585654216493247,60.4549485428244,34.78008969358117,1,0,0
28.20689244102803,10.07667647571517,204.5971055172708,46.88556295211186,5,0,0
158.15818760774798,9.964722216984644,162.58544874457925,34.03199869457433,1,0,0
100.51165305097935,33.572483630891874,293.2103207850067,59.526965584703476,5,1,0
50.924567447602456,0.5555725888375084,151.45575308452723,20.842927296607304,2,1,0
123.10517371316354,42.2785113296745,319.0195012038992,51.356373919481335,3,1,0
109.9529847786735,9.25052521430994,184.32625728682697,57.79264832162454,3,1,0
69.98915614206027,11.132860292244446,430.53440013420175,48.641881403774356,3,0,0
103.49010424950094,22.51755807453566,,66.39834345606309,2,0,0
80.73432015691199,7.2975409911782485,108.43385036340162,29.441581486937967,4,1,0
105.6758672625624,64.74709237640681,168.72858159201544,39.483657479358286,3,1,0
133.10653372605233,2.6770299739031,423.8630229257012,45.04948030623666,4,0,0
179.3008408072676,17.630247698620877,193.85339524374177,60.690868541139594,0,0,0
38.10922505865755,56.79827538290499,268.36373371725693,53.27761379069181,2,1,0
206.65166873281333,28.701188521757683,324.82202604021404,82.15048974113627,0,1,0
2.3956100238749087,10.373301344572559,174.55701514337247,37.913211545391604,2,0,0
92.41074524822083,16.38116214681313,,29.075166521290228,4,0,0
129.41586032422882,36.79620429245263,238.1521964014063,76.8363347439959,4,0,0
114.04959338675164,108.6486752217545,108.22560507430177,28.53712124101426,0,0,0
68.86502400897031,67.08671157209275,,60.245940670985675,2,0,0
89.59388748213624,12.576249827315728,31.977163531986008,35.31994936967046,5,0,0
75.34995326705837,189.56373402507512,,18.96022473728471,3,1,0
70.53176215278943,0.10532457752953024,161.0313425884211,44.37824309280152,1,0,0
142.48010485105124,0.8405591216172558,480.9547499793685,63.4924994371574,0,0,0
117.85077429825236,52.090965913875245,295.2746839074742,31.673433672903894,4,0,0
65.35452023696729,6.674164059171214,393.903830282487,58.641420922172465,0,1,0
144.97999377166252,1.8808232820132578,23.643249137380902,61.44295341779677,3,2,0
115.36497604383047,8.120740010475762,54.16181011057759,30.92464787721044,1,1,0
140.64310594194802,16.659011465218132,407.45394347043356,46.58358066931444,2,1,0
131.48144209618061,39.34298460883349,312.1512251594002,73.65612233490745,3,0,0
58.550249453896384,29.371766754884387,96.30003323956124,59.75888929945614,3,1,0
71.99094799015153,8.139352709639518,202.99290752500738,46.0776130313597,0,1,0
137.3646802561631,20.991286864893222,269.7975774908298,56.229432218808796,2,2,0
130.51851327167324,78.19763087115886,421.96130473958345,39.72105037294328,5,1,0
768.1057127300277,50.62324477612394,31.145583855552598,66.70543517577538,5,0,0
105.8663691654391,11.710931324111645,298.76442239431384,66.69890096903208,5,0,0
163.88324478942124,120.96571373417795,358.8009248717553,51.81358872629082,3,0,0
70.4214305582085,36.993851880851786,488.96803709731927,53.460592346865404,0,0,0
127.35486905850189,1.9345350592359898,403.77287906780003,35.01804687491491,3,1,0
89.8903673783053,1.0738120134262186,138.83742946907142,29.71945359398256,0,1,0
89.11593983863898,5.532398452142506,355.0800177452543,44.35092884087704,2,1,0
154.9388425993595,39.042703684723534,381.8756645785616,48.68897435463233,3,1,0
141.27081744940148,6.090630941057576,365.1380144592792,65.93941246081982,1,0,0
140.67548180003192,21.49166170018913,410.2518899079831,63.83641625927466,3,1,0
165.27394035771647,2.936989854592205,451.9612581306052,52.77249332538639,4,1,0
101.05019208163796,76.1060227107874,50.11650462568078,67.8580847655918,1,1,0
134.0976485647482,12.646033547143228,53.277164982878304,35.84770731778395,4,0,0
84.4866621703272,71.6220939150294,398.40359439655236,66.16005330917554,3,0,0
116.20831762442211,86.94490769755951,126.93386578421396,38.14356928475799,1,0,0
93.49284728161577,0.18442513675124414,30.212169553088895,68.59541795096364,1,2,0
104.84979824963591,18.716200939376257,201.2133613093223,49.799803028450285,5,0,0
129.75785127184568,0.7489532043934619,410.118579001213,20.02569985193394,2,0,0
59.088965838326374,71.80575793621853,64.15594688317621,60.95235746047163,4,1,0
204.619363784273,21.919711532620433,336.2491439304293,62.1431863925117,1,0,0
49.6991309250149,2.337030494668488,2.8043150240122805,43.151299182671266,3,0,0
39.29056936061339,3.505343857582072,55.758986159012515,44.43110632408975,3,1,0
157.9055436750034,14.511347842611517,176.07432253847495,47.60682080173094,2,1,0
859.1636932262126,84.51964706190722,42.7175382311826,21.12272281060593,3,1,0
131.20599085260775,35.41834955821728,423.10493205111936,14.529077403572849,1,1,0
131.417275463214,60.66210418524206,432.17118106958895,69.52438457195584,3,1,0
99.38766135765427,13.692805392731007,378.0297808466626,37.638984988841344,1,1,0
449.1320454091634,1.3252564193948413,121.99733606641311,77.82896164364546,3,2,0
103.79022790968632,109.85852385657167,262.10029054474995,70.55602701708371,5,2,0
66.14191442439441,0.5196647005264805,92.91007423616233,73.50792971404609,3,0,0
148.75598667088755,88.49504758933142,141.35794658648229,40.24551571299268,0,0,0
92.64713092489306,13.79814998643565,258.4866407947218,25.873982196041286,0,1,0
58.72514016037442,0.30424974681549616,367.7718904219381,33.696765401084676,1,2,0
83.93070791735033,35.05404188674879,48.23253581642594,43.30317909270632,1,0,0
992.8060672032718,118.18229477237459,149.051652116415,14.4015540072404,3,0,0
71.81377235980126,101.11340253657553,463.3840529373892,42.86861466313749,0,1,1
58.88898022167843,5.2640849787891,215.1325355731622,46.97482958733334,3,0,0
112.18436057459562,5.999214372672271,,30.583685426199583,1,1,0
112.24832855543613,25.00946700384018,495.7088702345157,34.392723526312516,5,0,0
372.3381073125099,30.425776191752693,263.8032532295965,46.69102218228797,0,1,0
76.44808471908387,40.34512070214015,144.73396088264042,55.34429822465452,0,0,0
111.60249686788181,5.99198061652949,395.5976274777169,36.637659979996336,4,0,0
27.59578292513379,95.83068225392363,80.49605702698247,54.38378914364404,4,0,0
29.626811281172237,30.544658988657577,,52.052690119817825,0,0,0
-449.51774662444495,56.32872191711841,392.6550748401418,50.70328788527586,0,1,0
89.32764241440763,23.30014977053331,217.38931644128292,40.219788142151344,0,2,0
115.54537827990023,16.047241115953724,101.56743055684571,29.99930605946926,1,1,0
173.76781084747762,113.40735939506006,325.9117467312099,75.4467796985111,5,1,0
142.88298116010097,26.176927482997453,366.64816882945973,59.45458874686139,2,0,0
92.00307350182864,60.49368290805425,63.41054848583397,65.08597479591107,0,0,0
99.04918960486556,91.91544926555453,139.21314972749212,48.74555472741616,4,2,1
49.87353176810956,33.75065557282668,111.41710093074438,47.53961836609793,2,1,0
99.0743432003805,23.884559427432816,190.54745975246362,57.359895210880815,4,1,0
85.56706805399308,0.10551085232405685,381.95900289245617,22.479674743216318,5,1,0
116.13592801690447,1.2252736149803,357.1403430348878,33.28034795970283,3,1,0
58.638452822383854,6.726244135479405,331.5994312814683,38.03337682957441,0,1,0
125.96732571205861,6.174158147360867,4.13648738842701,43.18150366187356,0,0,0
176.6369456501289,8.821420445120356,71.92951337681433,36.804564807947685,0,2,0
94.56199257715713,10.912481740837555,112.42547700193133,54.99210687876119,4,0,0
120.08558610494707,13.391683246136399,136.70596717338594,51.221708516942535,2,0,0
134.5071995855556,16.36963971788653,74.0668442828011,70.89297034627066,0,0,0
79.93897640570819,3.1230505314219212,205.74746018547094,87.10638735668843,0,0,0
111.20462409052084,1.2985611578602618,38.51511192199893,31.057246397773504,5,1,0
100.62962003908974,33.6206253154693,375.2610730035026,52.20957820952668,2,0,0
786.7460697736276,23.122549509387735,394.07267286075637,52.182888173104615,0,0,0
61.34951080722668,17.617391246438324,287.55907811084813,49.78702895353006,5,1,0
101.22550871294713,30.18974080927404,45.76273364394195,33.72763143551748,0,0,0
